chr,en
ᏂᏥᎦᏔᎲᎾᏃ ᎢᏳᎵᏍᏙᏗ ᎨᏒ ᏑᎾᎴᎢ; ᏕᏨᏅᏰᏃ ᎦᏙ ᎤᏍᏗ? ᎤᎬᏎᏛᏉ ᎾᏍᎩᏯᎢ ᎾᏍᎩ ᏞᎦ ᏥᏚᎾᏄᎪᎪᎢ ᎿᏉᏃ ᏣᎵᏛᏗᏍᎪᎢ.,"whereas ye know not what shall be on the morrow. What is your life? For ye are a vapor that appeareth for a little time, and then vanisheth away."
"ᏦᎳ ᎠᏂᏝᏍᎬ ᎦᏅᏃᏩ, ᎾᏍᎩᏯ ᎨᏛᏍᏗ ᏧᎧᎵᎢᎰ.","Two of them started loading pipes, tamping tobacco with their thumbs like filling a posthole."
"ᎿᏉᏃ ᎯᎠ ᏅᎬᏩᏪᏎᎸᎩ, ᎦᏙ ᎤᎵᏍᏙᏔᏁ ᏘᎦᏙᎵ ᏚᎵᏍᏚᎢᏎᎢ?","They said therefore unto him, How then were thine eyes opened?"
"ᎤᏤᎵᎦᏰᏃ ᏥᏓᏕᏲᎲᏍᎪ ᎢᏳᏍᏗ ᎨᏎᎢ, ᎥᏝᏃ ᏗᏃᏪᎵᏍᎩᏉ ᏥᏓᎾᏕᏲᎲᏍᎪ ᎢᏳᏍᏗ ᏱᎨᏎᎢ.","for he taught them as one having authority, and not as their scribes."
"ᎣᏏᏳ ᎢᏳᎾᎵᏍᏓᏁᏗ ᏧᏓᏅᎦᎸᏛ ᏧᏂᎾᏫ, ᎤᏁᎳᏅᎯᏰᏃ ᎤᏂᎪᏩᏛᏗ;",Blessed are the pure in heart: for they shall see God.
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎠᏴ ᎢᏗᎾᏰᏍᎨᏍᏗ ᎾᏍᎩ ᏒᎩᏚᎢᏍᏓᏁᎸ ᎾᎩᏴᏍᏗᏱ ᏥᎩ ᎤᏤᎵ ᎠᏣᏪᏐᎸᏍᏙᏗᏱ, ᎾᏍᎩ ᎬᏂᎨᏒ ᏱᏅᎦᎵᏍᏓ ᏂᎯ ᎩᎶ ᎡᏍᎦ ᎢᏦᎭᏒᎢ.","Let us fear therefore, lest haply, a promise being left of entering into his rest, any one of you should seem to have come short of it."
ᏦᏩᏃ ᎠᎴ ᎠᏲᎵ ᎤᏥ ᎠᏂᏍᏆᏂᎪᏍᎨ ᏄᏍᏛ ᎠᏥᏁᎢᏍᏗᏍᎬ ᎾᏍᎩ.,And his father and his mother were marvelling at the things which were spoken concerning him;
ᏲᎾ ᎤᏤᏍᏙ ᏭᎩᎶᏫᏎ ᎧᏁᏌᎢ ᎦᏚᎢᏣ ᎤᏩᏁᎢ.,Fern jumped aboard and sat on top of the crate.
"ᎠᎴ ᎾᏍᎩ ᎨᏥᏁᎸᎩ ᎾᏍᎩ ᏧᏂᎯᏍᏗᏱ ᏂᎨᏒᎾ ᎨᏒᎢ, ᏧᏂᎩᎸᏗᏉᏍᎩᏂ ᎯᏍᎩ ᎢᏯᏅᏙ; ᎤᎾᏓᎩᎸᏗᏃ ᎨᏒ ᎦᏙᎬ ᎠᏓᏨᏯᏍᏗᏍᎩ ᎤᎾᏓᎩᎸᏗ ᎨᏒ ᎾᏍᎩᏯ ᎨᏒᎩ ᏴᎾ ᎿᏉ ᎤᏪᏨᏯ.","And it was given them that they should not kill them, but that they should be tormented five months: and their torment was as the torment of a scorpion, when it striketh a man."
”ᎧᎪᏃ ᏂᎦᏓ?” ᎤᏛᏛᏁ ᎡᎶᏗ.,“Who’s ‘us’?” asked Mr. Arable.
"ᎠᏎᏃ ᏫᎬᏩᎪᎲ ᎥᏓᎵ ᎦᏚᎢ ᎠᎢᏒᎢ, ᎤᏤᎸᏅᎯ ᎤᏁᎵᏎᎢ, ᎠᎴ ᎤᏁᎷᏁᎢ.","but they, when they saw him walking on the sea, supposed that it was a ghost, and cried out;"
"ᎢᏳᏍᎩᏂ ᎩᎶ ᎦᎶᏁᏛ ᎠᏍᏓᏩᏗᏙᎯ ᎨᏒ ᎤᏍᏛᏗᏍᎨᏍᏗ ᎠᎩᎵᏲᎨᏍᏗ, ᏞᏍᏗ ᏯᏕᎰᏍᎨᏍᏗ, ᏫᎦᎸᏉᏓᏉᏍᎩᏂ ᎤᏁᎳᏅᎯ ᎾᏍᎩ ᏫᏂᎦᎵᏍᏙᏓ.","but if a man suffer as a Christian, let him not be ashamed; but let him glorify God in this name."
"ᎾᏍᎩ ᎯᎠ ᏥᏄᏂᏪᏒᎩ, ᎤᎵᏍᏆᎸᏗ ᎨᏎᏍᏗ ᎠᏁᎮᏍᏗ ᎠᏂᏐᏢᎢᏍᏗᏍᎩ, ᎾᏍᎩ ᎤᏅᏒ ᎤᎾᏚᎸᏅᎥᏍᎬ ᏂᏚᏳᎪᏛᎾ ᎠᏂᏍᏓᏩᏕᎩ.","that they said to you, In the last time there shall be mockers, walking after their own ungodly lusts."
"ᎾᏍᎩᏰᏃ Ꮎ ᎤᏩᏒ ᎤᏇᏓᎵ ᎠᏫᏍᎨᏍᏗ, ᎾᏍᎩ ᎤᏇᏓᎵ ᎤᎾᏄᎪᏫᏒᎯ ᎠᏲᎩ ᎦᏟᏏᏍᎨᏍᏗ; ᎾᏍᎩᏍᎩᏂ Ꮎ ᎠᏓᏅᏙᎩᎯ ᎠᏫᏍᎨᏍᏗ, ᎾᏍᎩ ᎠᎦᏅᏙ ᎤᎾᏄᎪᏫᏒᎯ ᎬᏂᏛ ᎤᎵᏍᏆᏗᏍᏗ ᏂᎨᏒᎾ ᎦᏟᏏᏍᎨᏍᏗ.",For he that soweth unto his own flesh shall of the flesh reap corruption; but he that soweth unto the Spirit shall of the Spirit reap eternal life.
ᏃᏉ ᏴᏫ ᏚᏂᏯᏪᎦ ᎠᏂᎪᎵᏰᏍᎬ “ᎤᏍᏆᏂᎩᏗ ᏏᏆ!’,People are already getting sick of reading the words ‘Some Pig!’
"ᎢᏳ ᎠᎴ ᎩᎶ ᏳᏬᎯᏳᎭ ᎪᎱᏍᏗ ᎠᎦᏔᎲᎢ, ᎥᏝ ᎪᎱᏍᏗᎠᎦᏙᎥᎯᏍᏗ ᎨᏒ ᎠᏏ ᎤᎦᏙᎥᏒᎯ ᏱᎩ.","If any man thinketh that he knoweth anything, he knoweth not yet as he ought to know;"
ᏒᎦᎾᏲᎪ!”,"“Oh, dear!”"
"ᏆᎦᎹᏃ ᏧᎾᏁᎶᏗ ᎤᎾᏓᏡᎬ ᏗᎧᎿᏩᏗᏙᎯ ᏫᏲᏪᎳᏏ, ᎯᎠ ᎾᏍᎩ ᏫᏂᏪᏏ ᎠᏗᎭ ᎾᏍᎩ Ꮎ ᎠᏰᎳᏍᏗ-ᎦᏅᎯᏛ ᎢᏧᎳᏗᏢ ᏗᎪᏍᏓᏯ ᏥᎦᏁᎭ.",And to the angel of the church in Pergamum write: These things saith he that hath the sharp two-edged sword:
"ᎬᏩᏍᏓᏩᏗᏙᎯᏃ ᎤᏂᎪᎲ ᎤᏂᏍᏆᏂᎪᏒᎩ, ᎯᎠ ᏄᏂᏪᏒᎩ; ᎾᏞᎬᏉ ᎬᏴᎯ ᏒᎦᏔ-ᎢᏳᏍᏗ ᏡᎬᎢ!","And when the disciples saw it, they marvelled, saying, How did the fig tree immediately wither away?"
"ᎠᎴ ᎩᎶ ᎢᏳᏍᏗ ᎠᎨᏴ ᎡᏂᏧᏙᎢᏛ ᎠᏙᎴᎰᏍᎩ ᎡᎮᎢ, ᎾᏍᎩ ᏆᏄᎡᎵ ᎤᏪᏥ ᎨᏎᎢ, ᎡᏌ ᎠᏂᎳᏍᏓᎸ ᎤᏠᏱ, ᎾᏍᎩ ᎤᏣᏘ ᎠᎦᏴᎵᎨ ᎨᏎᎢ, ᎠᎴ ᎦᎵᏉᎩ ᎢᎫᏕᏘᏴᏛ ᎤᎾᏁᎳᏛᎯ ᎨᏎ ᎠᏍᎦᏯ ᎠᏛᏉ ᎨᏒ ᏧᎾᏨᏛ;","And there was one Anna, a prophetess, the daughter of Phanuel, of the tribe of Asher (she was of a great age, having lived with a husband seven years from her virginity,"
ᏗᏣᏓᏍᏆᏂᎪᏗᏳ ᎨᏎᏍᏗ ᎪᎱᏍᏗ ᏂᏗᏣᏓᏕᎵᏎᎲᎾ.,using hospitality one to another without murmuring:
"ᎢᏳᏍᎩᏂ ᎾᏍᎩ Ꮎ ᎠᏥᏅᏏᏓᏍᏗ ᎯᎠ ᏂᎦᏪᏒ ᎤᎾᏫᏱ, ᎠᎩᏅᏏᏙᎯ ᎪᎯᏗᎭ ᎤᎷᎯᏍᏗᏱ; ᎠᎴ ᎠᎴᏅᎲᎭ ᏙᎦᎵᎥᏂᎮᏍᏗ ᎠᏂᏍᎦᏯ ᎠᎴ ᎠᏂᎨᏴ ᎨᏥᏅᏏᏓᏍᏗ, ᎠᎴ ᎠᎵᏍᏓᏴᎲᏍᎨᏍᏗ ᎠᎴ ᎠᏗᏔᏍᎨᏍᏗ, ᎠᎴ ᎤᏴᏍᏕᏍᎨᏍᏗ;","But if that servant shall say in his heart, My lord delayeth his coming; and shall begin to beat the menservants and the maidservants, and to eat and drink, and to be drunken;"
"ᎠᎴ ᎩᎶ ᎦᏌᎾᎵ ᎤᎩᎴᏍᏗ, ᏞᏍᏗ ᏴᏗᏠᎠᏍᎨᏍᏗ ᎠᏓᏁᎸ ᏫᏯᏴᎯᎮᏍᏗ, ᎠᎴ ᏞᏍᏗ ᎾᎿ ᏫᏯᏴᎯᎮᏍᏗ ᏭᎩᏍᏗᏱ ᎪᎱᏍᏗ ᎤᎿᎥ ᎦᏁᎸᎢ.","and let him that is on the housetop not go down, nor enter in, to take anything out of his house:"
ᎠᏍᎩᏗᏍᎨ ᎠᏂᏍᎦᏯ ᎠᏂᎷᎬᎢ ᎠᏰᎳᏍᏗ ᏃᎴ ᎦᎶᏇ ᏗᏂᏁ.,He would dream that men were coming to get him with knives and guns.
"ᎠᎴ ᏄᎪᎸᎾ ᎾᎬᏁᎸ, ᎾᏍᎩ ᎠᏩᏘᏍᎩ ᏄᎵᏍᏔᏁ ᏫᎾᏍᏛᎾ ᎤᎾᎵᏍᏕᎸᏙᏗ ᎨᏒ ᎾᏂᎥ ᎬᏬᎯᏳᎲᏍᎩ;","and having been made perfect, he became unto all them that obey him the author of eternal salvation;"
"ᎿᏉᏃ ᎡᎩᎵᏈ ᎯᎠ ᏄᏪᏎᎸᎩ ᏉᎳ; ᏨᏒ ᎭᎵᏍᏕᎵᏍᎬ ᎨᏣᏁᎢᏍᏗ ᏂᎦᎵᏍᏓ. ᎿᏉᏃ ᏉᎳ ᎤᏙᏯᏅᎯᏛ ᎤᏩᏒ ᎠᎵᏍᏕᎵᏍᎬ ᎤᏬᏂᏒᎩ, ᎯᎠ ᏄᏪᏒᎩ;","And Agrippa said unto Paul, Thou art permitted to speak for thyself. Then Paul stretched forth his hand, and made his defence:"
ᎧᏃᎯᏰᏃ ᏗᎵᏍᏓᏴᏗᏱ ᎠᏂᏧᏏ ᎤᎾᏤᎵᎦ ᎤᏍᏆᎸᎯᏕᎾ ᎨᏒᎩ.,"Now the passover, the feast of the Jews, was at hand."
"“ᎤᏅᏌ ᏩᏁᎾ ᏗᏂᏲᏟ,” ᎤᏛᏁ ᎡᎶᏗ.","“Let’s let the children go off by themselves,” suggested Mr. Arable."
"ᎤᏂᏁᏨᏃ ᎯᎠ ᏂᎬᏩᏪᏎᎴᎢ, ᎭᏢ, ᏣᎬᏫᏳᎯ? ᎯᎠᏃ ᏂᏚᏪᏎᎴᎢ, ᎢᎸᎯᏢ ᎪᎱᏍᏗ ᎤᎵᏬᏨᎯ ᏥᎦᏃᎢ, ᎾᎿ ᎠᏬᎭᎵ ᎠᎾᏓᏟᏏᏍᎪᎢ.","And they answering say unto him, Where, Lord? And he said unto them, Where the body is, thither will the eagles also be gathered together."
"ᎯᎠᏃ ᏂᏚᏪᏎᎸᎩ; ᎤᏙᎯᏳᎯ ᎠᏆᏤᎵ ᎤᎵᏍᏈᏗ ᎠᏟᏍᏛ ᏓᏣᏗᏔᎯ, ᎠᎴ ᎠᏴ ᎥᏆᏬᏍᏙᏗ ᎨᏒ ᏙᏓᏰᏣᏬᏍᏔᏂ. ᏥᎦᏘᏏᏍᎩᏂ ᎠᎴ ᏥᎦᏍᎦᏂ ᎩᎶ ᎤᏪᏗᏱ ᎥᏝ ᎠᏴ ᎠᏆᏓᏁᏗ ᏱᎩ, ᎨᏥᏁᏗᏍᎩᏂᏃᏅ ᎨᏎᏍᏗ ᎾᏍᎩ ᎡᏙᏓ ᏧᏓᏁᎳᏁᎸᎯ.","He saith unto them, My cup indeed ye shall drink: but to sit on my right hand, and on my left hand, is not mine to give; but it is for them for whom it hath been prepared of my Father."
"ᎤᎬᏫᏳᎯᏃ ᎯᎠ ᏄᏪᏎᎢ; ᎦᏙᏃ, ᎦᏙ ᎤᏛᏁᎸ ᎤᏍᎦᏅᏨ? ᎠᏎᏃ ᎤᏟᏉ ᏂᎦᎡ ᎤᏁᎷᏁᎢ, ᏩᎦᏛᎥᎦ, ᎠᎾᏗᏍᎬᎢ.","And he said, Why, what evil hath he done? But they cried out exceedingly, saying, Let him be crucified."
ᎠᏎᏉ ᎫᏩᏲᎴ ᎠᎹᏰᎵ ᎤᎾᏕᏅ ᎠᏂᏳᏩᏁᎦ.,But she was shot down by the Americans nevertheless.
ᎠᎵᏣᏙᏂᎰ Worcester ᏧᏙᎩᏓ ᎤᏍᏕᎸᎮ ᏍᏏᏉᏯ ᏗᎦᏁᏟᏰᏍᏗ ᏕᎪᏪᎸ ᎢᎦᏓ ᎾᏍᎩ ᎪᏪᎵ ᏗᎦᎴᏴᏙᏗ ᎡᎵᏊ ᏗᎬᏩᏂᎴᏴᏙᏗ ᎢᎬᏩᎵᏍᏙᏗ.,"A missionary named Worcester helped Sequoyah turn his beautiful loops and spirals into sturdy, English-looking symbols that could be printed with lead type."
"ᏥᏌ ᎯᎠ ᏄᏪᏎᎸᎩ; ᎢᏳᏃ ᏥᎷᏨᎭ ᎬᏗᏍᎩ ᎡᎮᏍᏗ ᏯᏇᎵᏒ, ᎦᏙ ᎾᏍᎩ ᏨᏙᏗ? ᏍᎩᏍᏓᏩᏚᎦᏉ.","Jesus saith unto him, If I will that he tarry till I come, what is that to thee? follow thou me."
"ᏔᎵᏁᏃ ᎤᏪᏅᏎᎢ, ᏭᏓᏙᎵᏍᏔᏁᎢ, ᎯᎠ ᏫᏄᏪᏎᎢ; ᎡᏙᏓ,","Again a second time he went away, and prayed, saying, My Father, if this cannot pass away, except I drink it, thy will be done."
ᎠᏎᏃ ᏐᎵᎹᏅ ᎤᏁᏍᎨᎴᎢ.,But Solomon built him a house.
"ᏄᏓᎴᏨ ᎤᏓᏅᏛ, ᎤᏍᎦᏃᎵ ᎤᏪᏙᎸ ᎠᏁᏙᎲ, ᏭᏓᏑᏴᏅ ᎤᏟᏂᎩᏛ ᏌᎪᏂᎨ ᏭᎾᏓᏴᎳᏛ ᎦᏚᏏ.","But he was in a sort of strange mood, and so he walked out slowly among them, and the stout blue shadows they cast across the bald merged with his own."
"ᎠᎬᏱ ᏙᎩᎾᏦᏒ ᏧᎷᏫᏍᏔᏁᏗ ᎠᏰᎵ ᏧᏂᎳᏫᎢᏍᏗ, ᎢᎦᎦᏘᎭ ᏙᎩᎾᏙᎵᏨ, ᎠᏎᏃ ᎠᎩᏙᏓ ᏄᏕᏘᏴᎲ ᎾᎥᏂᎨ ᎨᏒ Crockett.","Our first meeting was in his office in the Capitol and we got along like equals, even though Crockett was old enough to be my natural daddy."
Ꮓ ᏣᎵ ᎤᎩᏒᏎ ᎤᎵᏍᏙᏗ.,Then Charlie went to fetch his armor.
"ᎾᏍᎩ ᎢᏦᎯᏳᏒ ᎠᎪᎵᏰᏗ ᎨᏒ ᎤᏟ ᎦᎸᏉᏗᏳ ᎡᏍᎦᏉ ᎠᏕᎸ ᏓᎶᏂᎨ ᎠᎪᎵᏰᏗ ᎨᏒ ᎾᏍᎩ ᎠᏲᎩ ᏥᎩ, ᎾᏍᏉ ᎠᏥᎸ ᎬᏔᏅᎯ ᎠᎪᎵᏰᎥᎯ ᏱᎩ, ᏱᏩᎵᏰᎢᎶᎦ ᎦᎸᏉᏙᏗ ᎨᏒᎢ, ᎠᎴ ᎣᏍᏛ ᎠᏰᎸᏗ ᎨᏒᎢ, ᎠᎴ ᎦᎸᏉᏗᏳ ᎨᏒᎢ, ᏥᏌ ᎦᎶᏁᏛ ᎦᎾᏄᎪᏥᎸ ᎢᏳᎢ.","that the proof of your faith, being more precious than gold that perisheth though it is proved by fire, may be found unto praise and glory and honor at the revelation of Jesus Christ:"
ᎢᏧᎳ ᏧᏬᏰᏂ ᏗᎬᏘ ᎤᏎᎸ ᏂᎬᎾᏛ ᎦᏙᎯ ᏄᏍᏗᏓᏅ.,"Smith made broad encompassing motions using the whole of both arms, as if to implicate the wide landscape in the coming actions."
"ᎾᏋ ᏄᎾᏓᎸ ᎠᏂᏧᏣ, ᏃᎴ ᏚᏙᏪᎸ ᎦᏙ ᎢᏳᏍᏗ ᏄᎵᏍᏔᏅ.","The boys lay spaced apart, and the ground was marked everywhere with sign of what had taken place."
"ᎠᏂᏆᎵᏏᏃ ᎤᏂᏄᎪᏨ, ᎩᎳᏉ ᎢᏴᏛ ᏭᎾᎵᏃᎮᎴ ᎡᎶᏛ ᎬᏩᏍᏕᎵᏍᎩ ᎬᏩᏡᏗᏍᎬ, ᎾᏍᎩ ᎢᏳᏅᏁᏗᏱ ᎤᏂᎯᏍᏗᏱ.","And the Pharisees went out, and straightway with the Herodians took counsel against him, how they might destroy him."
ᎤᏍᏗ ᎤᏔᏅ ᎫᎦ ᎤᏩᏛᎮ ᎪᏱᏁᎢ.,Mrs. Arable found a baby's nursing bottle and a rubber nipple.
"ᎩᏂᎨᏒᏃ ᏄᏛᏁᎴ ᏗᎧᎿᏩᏗᏙᎯ ᎦᎸᎳᏗ ᏅᏓᏳᎶᏒᎯ, ᎤᎵᏂᎪᎯᏍᏗᏍᎨᎢ.","And there appeared unto him an angel from heaven, strengthening him."
ᎤᏍᏆᏂᎩᏓᏁᎴ ᎣᏍᏓᏓᏤᎵ.,"My cousin was very much surprised, of course."
"ᎾᎯᏳ ᎤᎾᏨᏓᎵ ᎠᎾᏓᏛᎥᎦ, ᎤᏙᎯᏳ ᎤᏂᎦᎾᏍᏓ, ᏙᏣᏓᎩᏍᎪ ᏃᎴ ᎭᎾᏊ ᏙᏥᏯᎩᏍᎪ.","When the peas come in, they are so sweet we pick and eat them right there."
ᎠᏍᎪᎯᏃ ᎢᏯᏂᏛ ᎤᎾᏛᎦᏅ ᎤᏣᏘ ᎤᏂᏔᎳᏬᏒᎩ ᏚᏂᏂᏆᏘᎸ ᎠᏂᏔᎵ ᏗᎾᏓᏅᏟ.,"And when the ten heard it, they were moved with indignation concerning the two brethren."
"ᎪᏍᏔᏱ ᎨᏒ ᎤᎧᏛ, ᏧᏍᏗ ᏗᎧᎵᏏᏐᏗ ᏓᎧᎭᏅ, ᏃᎴ ᏗᎪᏍᏔᏱ ᏕᎦᎾᏙᎬ ᎤᏤᏍᏗ ᎢᏳᏍᏗ.","He had indeed the pointed face, tiny blank eyes, and sharp snapping teeth of a possum."
"ᎡᏣᏓᏅᏛᎵᎾᏗ ᏂᎦᎥ ᎠᏥᎸᏉᏗᏳ ᎨᏒ ᎯᎠ ᎾᏍᎩ ᎠᏍᎦᏯ, ᎾᏍᎩ ᎠᎦᏴᎵᎨ ᎡᏆᎭᎻ ᎤᏩᏒ ᎠᏍᎪᎯᏁ ᎪᏣᎴᏛ ᎤᏓᏬᏅᏛ ᎠᏰᎲ ᎤᏁᎸᎢ.","Now consider how great this man was, unto whom Abraham, the patriarch, gave a tenth out of the chief spoils."
ᎠᎩᏰᏗᏒ.,I laughed.
"ᎠᎴ ᎤᏄᏪᎩᎯ ᎠᎴ ᎦᎦᎶᎢ ᏧᏙᏍᏙᏗ ᎪᏪᎸᎩ, (ᎯᎠ ᏂᎬᏅᎩ,) ᏄᏂᎬᏫᏳᏕᎩ ᎠᏁᎲ ᏄᎬᏫᏳᏌᏕᎩ, ᎠᎴ ᎤᏂᎬᏫᏳᎯ ᎠᏁᎲ ᎤᎬᏫᏳᎯ.","And he hath on his garment and on his thigh a name written, KING OF KINGS, AND LORD OF LORDS."
"ᎪᏪᎵᏃ ᎤᏍᏗ ᏗᎧᎿᏩᏗᏙᎯ ᎤᏒᎦᎸ ᏩᎩᏁᏒᎩ, ᎠᎴ ᎠᎩᏯᎣᏅᎩ; ᏥᎰᎵᏃ ᎠᏆᏅᏍᎦᎸ ᏩᏚᎵᏏ ᏥᏄᎦᎾᎯ ᏄᎦᎾᏒᎩ; ᎠᎩᏯᎥᏃ ᎠᎩᏍᏉᎵᏱ ᎡᎯᏍᏗᏳ ᏄᏩᏁᎸᎩ.","And I took the little book out of the angel’s hand, and ate it up; and it was in my mouth sweet as honey: and when I had eaten it, my belly was made bitter."
ᎠᎴ ᎩᎬᎯ ᎬᏅᎯ ᎠᏄᏬ ᎤᏄᏩᎥᎩ; ᎠᎴ ᎤᏁᎳᏅᎯ ᎤᏤᎵ ᎧᏃᎮᏛ ᎠᎪᏎᎭ ᎠᏥᏯᏂᏍᎬᎢ.,And he is arrayed in a garment sprinkled with blood: and his name is called The Word of God.
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎬᏂᏳᏉ ᏕᏥᏅᎵ ᎾᎿ ᏗᏤᎲ ᎠᎾᏙᎴᎰᏍᎩ ᎠᎴ ᎠᏂᎦᏔᎿᎢ ᎠᎴ ᏗᏃᏪᎵᏍᎩ; ᎢᎦᏛᏃ ᏙᏓᏥᎵ ᎠᎴ ᏙᏓᏣᏛᏂ ᏓᏓᎿᏩᏍᏛᎢ, ᎢᎦᏛᏃ ᏙᏓᏥᎵᎥᏂᎵ ᏗᏥᎳᏫᎢᏍᏗᏱ, ᎠᎴ ᎤᏲ ᏂᏙᏓᏨᏁᎵ ᏕᎦᏚᎿᎥᎢ;","Therefore, behold, I send unto you prophets, and wise men, and scribes: some of them shall ye kill and crucify; and some of them shall ye scourge in your synagogues, and persecute from city to city:"
“ᏄᏂᏍᏆᏂᎩᏗ ᎠᏂᏧᏣ!,“What fantastic creatures boys are!
"ᎤᏲᎢᏳ ᎢᏣᎵᏍᏓᏁᏗ, ᏗᏥᎨᏫ ᏗᏣᏓᏘᏂᏙᎯ! ᎯᎠ ᎢᏥᏪᏍᎩ; ᎩᎶ ᎢᎠᏎᎵᏛᏍᎨᏍᏗ ᎢᎧᏁᎢᏍᏗᏍᎨᏍᏗ ᎤᏛᏅ-ᏗᎦᎳᏫᎢᏍᏗᏱ, ᎠᏎᏉᏉ ᎾᏍᎩ; ᎩᎶᏍᎩᏂ ᎢᎧᏁᎢᏍᏗᏍᎨᏍᏗ ᎠᏕᎸ ᏓᎶᏂᎨ ᎤᏛᎾ-ᏗᎦᎳᏫᎢᏍᏗᏱ ᎠᎲᎢ, ᎾᏍᎩ ᎠᏍᏓᏱᏳ ᎤᏚᏓᎳ.","Woe unto you, ye blind guides, that say, Whosoever shall swear by the temple, it is nothing; but whosoever shall swear by the gold of the temple, he is a debtor."
"ᏂᏥᎥᎢ ᎢᎦ-ᎦᏘ ᏧᏪᏥ, ᎠᎴ ᎢᎦ ᏧᏪᏥ; ᎥᏝ ᏒᏃᏱ ᎠᎴ ᎤᎵᏏᎬ ᎢᏕᎯ ᏱᎩ.","for ye are all sons of light, and sons of the day: we are not of the night, nor of darkness;"
"ᎤᏁᏤᏃ ᏓᏆᎴᎷ ᎤᎴᏫᏍᏙᏗᏱ. ᎿᏉᏃ ᏭᏂᎦᏐᎠᏏᎴ ᎠᎹᏱ ᎢᏧᎳ ᏈᎵᎩ ᎠᎴ ᎠᏳᎾᎦ, ᎾᏍᎩᏃ ᎠᎦᏬᎡᎢ.","And he commanded the chariot to stand still: and they both went down into the water, both Philip and the eunuch; and he baptized him."
"ᏕᎭᏓᏅᎡᎮᏍᏗᏍᎩᏂ ᏄᎵᏌᎶᏛᎾ ᎠᎴ ᏅᎦᏔᎲᎾ ᏚᏬᏂᎯᏍᏗ ᎨᏒᎢ, ᎯᎦᏔᎭᏰᏃ ᏗᏘᏲᏍᏗ ᎨᏒ ᏩᎵᏰᎢᎶᎯᎲᎢ.","But foolish and ignorant questionings refuse, knowing that they gender strifes."
"ᏅᎩᎦᏔᎲᎾ ᎨᏒᎩ, ᎥᏝᏃ ᏱᏍᎩᏴᏔᏁᎢ; ᎠᎩᏰᎸᎭ ᎨᏒᎩ, ᎥᏝᏃ ᏱᏗᏍᎩᏄᏬᎡᎢ; ᎠᎩᏢᎬᎩ, ᎠᎴ ᏗᏓᏍᏚᏗᏱ ᎥᎩᏍᏚᎲᎩ, ᎥᏝᏃ ᏱᏍᎩᏩᏛᎯᎴᎢ.","I was a stranger, and ye took me not in; naked, and ye clothed me not; sick, and in prison, and ye visited me not."
"ᏔᎷᏦ ᏭᎸᏅ ᏫᏚᎵᎪᏔᏅ ᏧᎾᏍᏗᏥ, ᏭᏭᏌᏅ ᏔᎷᏣ ᏣᎵ, ᎠᎴ ᏱᏚᏲᎰᏏ.","His catch went into the creel with its fellow roots, and Charley closed the lid as if they might otherwise escape."
"ᎬᎨᏳ ᎡᏆ ᎠᏣᏗ. ᏫᏥ ᏩᏓᏬᏣ, ᏫᏥ ᏩᏓᏬᏣ…","I love you Bigfish. Swim on, swim on…"
"ᎠᎴ ᏅᏓᏳᎵᏍᎪᎸᏔᏅᎯ ᏥᏌ ᎦᎶᏁᏛ ᎦᏰᎪᎩ ᏂᎨᏒᎾ ᎧᏃᎮᏍᎩ, ᎠᎴ ᏗᏓᎴᏅᏗᏍᎩ ᎠᏲᏞᏒ ᏗᎴᎯᏐᏗ ᎨᏒᎢ, ᎠᎴ ᎤᎬᏫᏳᎯ ᎡᎶᎯ ᎠᏁᎯ ᎤᏂᎬᏫᏳᎯ ᎤᎾᏤᎵᎦ. ᎾᏍᎩ ᎢᎩᎨᏳᎯ ᏥᎨᏒᎩ ᎠᎴ ᎤᏩᏒ ᎤᎩᎬ ᎢᎪᏑᎴᏔᏅᎯ ᏞᎩᏅᎦᎸᏛ ᎢᎩᏍᎦᏅᏨᎢ,","and from Jesus Christ, who is the faithful witness, the firstborn of the dead, and the ruler of the kings of the earth. Unto him that loveth us, and loosed us from our sins by his blood;"
"ᏦᏈ ᎦᏚᎲ ᎨᏙᎲᎩ ᎦᏓᏙᎵᏍᏗᏍᎬᎩ; ᏩᎦᎵᎰᏃ ᎾᏍᎩᏯ ᎾᏆᎵᏍᏓᏁᎸ ᎠᏆᏁᎳᏫᏎᎸᎩ, ᎠᏖᎵᏙ ᎠᎩᎪᎲᎩ ᎡᎳᏗ ᏅᏓᏳᏍᏗᏗᏒᎩ, ᎡᏆ ᎠᏄᏬ ᎾᏍᎩᏯᎢ ᎦᎸᎳᏗ ᏅᏓᏳᏓᎴᏅᎯ, ᏅᎩ ᏂᏚᏅᏏᏴ ᏥᏚᏂᏂᏴᏐᎢ; ᎠᎴ ᎠᏴ ᎠᎩᎷᏤᎸᎩ.","I was in the city of Joppa praying: and in a trance I saw a vision, a certain vessel descending, as it were a great sheet let down from heaven by four corners; and it came even unto me:"
ᎤᏂᏁᏨᏃ ᎯᎠ ᏅᎬᏩᏪᏎᎸ ᏥᏌ; ᎥᏝ ᏲᏥᎦᏔᎭ. ᎯᎠᏃ,"And they answered Jesus, and said, We know not. He also said unto them, Neither tell I you by what authority I do these things."
