chr,en,num_words
"ᎩᎳᏉᏃ ᎢᏴᏛ ᏗᎧᎿᏩᏗᏙᎯ ᎤᎬᏫᏳᎯ ᎤᏤᎵ ᎤᏩᏂᎴᎢ, ᏅᏧᎵᏍᏙᏔᏁᎤᏁᎳᏅᎯ ᏄᎸᏉᏔᏅᎾ ᎨᏒᎢ. ᏥᏍᎪᏴᏃ ᎬᏩᏯᎥ ᎤᏲᎱᏎᎢ.","And immediately an angel of the Lord smote him, because he gave not God the glory: and he was eaten of worms, and gave up the ghost.",27
ᎾᏍᎩᏴ ᎠᏤᎯ ᏏᏆ ᎭᏫᏯ ᏃᎴ ᏗᎦᏒᏍᏔᏅ ᏏᏆ ᎭᏫᏯ ᎱᏚᎴᎲ!,Wait till he gets hankering for some fresh pork and smoked ham and crisp bacon!,15
ᎤᏁᎦ ᎦᎸᎶᎢ ᎧᏂᎩᏛ ᏥᏍᏆ.,The white sky was entirely free of birds.,8
ᎠᎵᏰᎾ ᎬᏂᎨᏒ ᏂᎬᏁ ᎫᎪᏗᏍᎩ ᏧᏆᎶᎦ ᏫᏚᎪᏍᎬ ᎦᏙᎯ.,"Asmeret shows us evidence of leaves decomposing into soil, too.",10
"ᏩᎦ ᏓᏂᏁᎩᎡᎲ ᎦᏍᎩᎶ ᎤᏬᏠ ᎤᏅᏏᏴ, ᏏᏆ ᎤᏴᏍᏗ ᎾᎥᏂ ᏃᎴ ᏚᎦᏙᏍᏙ ᏰᎵ ᎢᏳᏪᏅᏍᎥᏗᏏ ᎭᎾᏉ ᎤᏬᏠ ᎤᏛᎦᏍᏙ.”","She sits on a milk stool in a comer of the barn cellar, near the pigpen, and watches animals, hour after hour. She just sits and listens.”",27
"Florida ᎢᎨᏅᏍᏗ ᎠᏆᏚᎵ, ᎤᏛᏅ Perry.","But I’m pulling for Florida, Perry said.",7
"ᎯᎠᏃ ᏂᏨᏪᏎᎭ; ᏂᎦᎥ ᎤᏲ ᎠᏂᏬᏂᏍᎬ ᏴᏫ, ᎤᏂᏃᎮᏗ ᎨᏎᏍᏗ ᏗᎫᎪᏗᏱ ᎢᎦ ᎨᏒᎢ.","And I say unto you, that every idle word that men shall speak, they shall give account thereof in the day of judgment.",23
"ᎾᏍᎩᏃ ᎯᎠ ᎤᏁᏨ ᎦᎸᎳᏗ ᏅᏓᏳᎶᏒᎯ ᎣᎦᏛᎦᏅᎩ, ᎾᎯᏳ ᎦᎸᏉᏗ ᎣᏓᎸ ᎢᏧᎳᎭ ᎣᏤᏙᎲᎢ.","and this voice we ourselves heard borne out of heaven, when we were with him in the holy mount.",19
ᎦᎸᏓᏱ ᎤᏲᎰᏎ ᏱᎪᎵᎬᎾ ᎤᏂᏌᎭᏙᎭᏴ ᎠᎴ ᏳᏬᎯᏳᏔᏅᏓ.,Wild Hemp died as a result of forces she didn’t understand or even acknowledge.,14
"ᎢᏳᏃ ᎣᏍᏛ ᏃᏍᏓᏛᏁᎸᎢ ᎯᎠ ᎠᏲᎤᎵ ᎠᏍᎦᏯ, ᎢᏳᏍᏗ ᎬᏔᏅᎯ ᎨᏒ ᎠᏥᏅᏩᏅᎢ ᏅᏗᎦᎵᏍᏙᏗᏍᎨᏍᏗ ᎪᎯ ᎢᎦ ᎢᎣᎩᎾᎵᏱᎵᏕᎮᏍᏗ,","if we this day are examined concerning a good deed done to an impotent man, by what means this man is made whole;",23
ᎠᏎ ᏓᎾᏓᏟᏱᏍᎪ ᏏᏆ ᏱᎨᏥᎸᎾ.”,Pigs always resist when they are being loaded.”,8
"ᎾᏍᏉᏃ ᎥᎤᎷᏨᎩ ᏂᎦᏗᎹᏏ, ᎾᏍᎩ ᎢᎬᏱᏱ ᏥᏌ ᎡᏃᏱ ᎤᎷᏤᎸᎯ, ᎤᏲᎸᎩ ᏗᏜᏍᏔᏅᎯ ᎻᎳ ᎡᎳᏫᏃ, ᎠᏍᎪᎯᏧᏈ ᎢᏴᏛ ᎢᏳᏓᎨᏛ.","And there came also Nicodemus, he who at the first came to him by night, bringing a mixture of myrrh and aloes, about a hundred pounds.",26
"ᏧᏁᎶᎸᎯᏃ ᎤᏂᎪᎲ ᏄᎵᏍᏔᏅᎢ ᏚᎾᎵᏘᏎᎢ, ᎠᎴ ᎤᏁᏅᏎ ᏭᏂᏃᏁ ᏗᎦᏚᎲ ᎠᎴ ᎢᏴᏛ ᏭᏩᎫᏛᎢ.","And when they that fed them saw what had come to pass, they fled, and told it in the city and in the country.",24
"ᏧᎦᏴᎵᎨ ᏚᏂᏁᏤᎸ ᎯᎠ ᏂᏚᏂᏪᏎᎸᎩ; ᎣᏍᏗᎦᏔᎭ ᎯᎠ ᎣᎩᏁᏥ ᎨᏒᎢ, ᎠᎴ ᏗᎨᏫ ᎤᏕᏅᎢ;","His parents answered and said, We know that this is our son, and that he was born blind:",18
"ᏯᎵᏖᎸᎮᏍᎬᎾ ᎤᏬᏞ, ᎠᏓᏅᏖᏍᎨᎢ.","Hour by hour she sat motionless, deep in thought.",9
"ᎠᏎᏍᎩᏂᏃᏅ ᎥᏝ ᎠᏍᎦᏯ ᏂᎨᏴ ᏔᎵ ᏄᏛᏛᎾ ᏰᎭ, ᎥᏝ ᎠᎴ ᎠᎨᏴ ᎠᏍᎦᏯ ᏔᎵ ᏄᏛᏛᎾ ᏰᎭ ᎾᏍᎩ ᎤᎬᏫᏳᎯ ᏄᏩᎾᏅᎢ.","Nevertheless, neither is the woman without the man, nor the man without the woman, in the Lord.",17
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎠᏴ ᎦᏓᏅᏖᏍᎬ ᎯᎠ ᏄᏍᏗ, ᎾᏍᎩ ᏗᏓᏕᏯᏙᏙᏗᏱᏉ ᏂᎨᏒᎾ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᎠᏁᎲ ᎤᎾᏖᎴᏛ ᎤᏁᎳᏅᎯ ᎢᏗᏢ ᏭᎾᎦᏔᎲᏍᏔᏅᎯ ᏥᎩ;","Wherefore my judgment is, that we trouble not them that from among the Gentiles turn to God;",17
ᏔᎵᏁ ᎤᏲ ᎨᏒ ᎤᎶᏐᏅ; ᎬᏂᏳᏉ ᏦᎢᏁ ᎤᏲ ᎬᏒ ᏞᎩᏳ ᏓᎦᎷᏥ.,"The second Woe is past: behold, the third Woe cometh quickly.",11
"ᎠᏎᏃ ᎯᎠ ᎾᏍᎩ ᏧᎬᏩᎶᏗ ᎦᏓᏉ ᏗᎪᏢᏔᏅᎯ ᏕᎩᎶᏗ, ᎾᏍᎩ ᎤᏣᏘ ᎤᎵᏂᎩᏛ ᎨᏒ ᎤᏁᎳᏅᎯ ᎤᏤᎵ ᎢᏳᎵᏍᏙᏗᏱ, ᎥᏝᏃ ᎠᏴ.","But we have this treasure in earthen vessels, that the exceeding greatness of the power may be of God, and not from ourselves;",23
"ᎤᏂᏁᏨᏃ, ᎥᏝ ᏲᏥᎦᏔᎭ ᏧᏓᎴᏅᎢ, ᎤᎾᏛᏁᎢ.","And they answered, that they knew not whence it was.",10
"ᏣᎵᏍᏙᏂ ᏓᏳᎶᏒ ᎠᏧᏣ ᏓᏆᎧᎾᏅ ᏃᎴ ᏭᏅᎦᎳᎲ ᏓᏍᏔᏅᏅ, ᏧᏍᎩᏃᎢ ᎤᏛᏅ, ᏰᎵᏉ ᏦᎳ ᎠᎩᏩᎯᏍᏙᏗ ᏱᏗᏥᏒᏁ ᏃᏉ ᎠᏓᎴᏂᏍᎩ, ᎠᏎᏃ ᎦᏳᎳ ᎭᏁᏌᎦ.","The Charleston boy looked at me and wiped the last grid away with a sweep of his palm and said, Hell, I could have won tobacco money off him from now on out, but you’ve boogered that all up.",39
ᎠᏆᏍᎦᏱᏛ ᏄᎵᏍᏔᏅ.,I became really scared.,4
"ᎾᏍᎩᏃ ᏧᎾᎩᎸᏗ ᏏᏌᎵᏱ ᏭᏂᎷᏨ, ᎠᎴ ᎤᎬᏫᏳᎯ ᎪᏪᎵ ᎤᏂᏅᏁᎸ, ᎾᏍᏉ ᏉᎳ ᏚᏂᏲᎯᏎᎸᎩ.","and they, when they came to Cæsarea and delivered the letter to the governor, presented Paul also before him.",19
ᎬᏪ!! ᎢᏍᏓᏯᏊ ᎤᏃᎸᏎ.,Kaweh!! It clanged hard.,4
"ᎢᏳᏃ ᏅᏩᎾᏓᎴ ᎾᏍᎩ ᎯᎠ ᎢᎨᏨᏁᏗᏱ ᏳᏂᎭ; ᏝᏍᎪ ᎠᏴ ᎤᏟ ᎢᎦᎢ? ᎥᏝᏍᎩᏂᏃᏅ ᎾᏍᎩ ᎯᎠ ᎢᎦᏲᎦᏛᏁᏗ ᎣᎩᎲ ᏱᏃᎦᏛᏁᎸ; ᎤᏁᎳᎩᏉᏍᎩᏂ ᎣᎨᎵᏒ ᏂᎦᎥ ᏧᏓᎴᏅᏛ ᎣᎩᏂᎬᏎᎲᎢ, ᎾᏍᎩ ᎣᎦᎵᏫᏍᏙᏗᏱ ᏂᎨᏒᎾ ᎣᏍᏛ ᎧᏃᎮᏛ ᎦᎶᏁᏛ ᎤᏤᎵ ᎠᎢᏒᎢ.","If others partake of this right over you, do not we yet more? Nevertheless we did not use this right; but we bear all things, that we may cause no hindrance to the gospel of Christ.",36
"ᏝᏍᎪ ᏱᏥᎦᏔᎭ, ᎾᏍᎩ ᎩᎶ ᏱᏕᏣᏓᏲᎯᏎᎸ ᎢᏥᏅᏏᏙᎲ ᎡᏦᎢᏳᏗᏱ, ᎾᏍᎩ ᎢᏥᎾᏝᎢ ᎨᏒ ᎡᏦᎢᏳᎲᏍᎩ; ᎾᏍᏉ ᎠᏍᎦᏂ ᏱᎩ ᎠᏲᎱᎯᏍᏗ ᎨᏒ ᎬᏗᏍᎩ ᏱᎩ, ᎠᎴ ᎪᎯᏳᏗ ᎨᏒ ᏱᎩ, ᎠᏚᏓᎴᏍᏗ ᎨᏒ ᎬᏗᏍᎩ?","Know ye not, that to whom ye present yourselves as servants unto obedience, his servants ye are whom ye obey; whether of sin unto death, or of obedience unto righteousness?",30
"ᎠᏴ ᏥᏧᏏ ᏏᎵᏏᏱ ᎠᏆᏕᏅᎯ ᏓᏌ ᎦᏚᎲᎢ, ᎠᏎᏃ ᎠᏂ ᎦᏚᎲ ᎠᏆᏛᏒᎯ, ᎨᎺᎵ ᏚᎳᏍᎬᎢ ᎥᏇᏲᏅᎯ ᏭᏂᎫᏛ ᏗᎧᎿᏩᏛᏍᏗ ᎨᏒ ᏗᎩᎦᏴᎵᎨ ᎨᏥᏁᎸᎯ, ᎤᎵᏂᎩᏗᏳᏃ ᎠᏆᏓᏅᏛᎩ ᏕᏥᎦᎿᏩᏗᏒ ᎤᏁᎳᏅᎯ ᎾᏍᎩᏯ ᏂᏥᎥ ᏂᎯ ᏥᏄᏍᏗ ᏥᏣᏓᏅᏔ ᎪᎯ ᎢᎦ ᏥᎩ.","I am a Jew, born in Tarsus of Cilicia, but brought up in this city, at the feet of Gamaliel, instructed according to the strict manner of the law of our fathers, being zealous for God, even as ye all are this day:",43
"ᏧᎾᎵᏂᎩᏛ ᏚᏪᎧᎲᏒ ᎤᎾᏅᏗᏱ, ᎠᎴ ᎤᏲ ᎢᏳᎾᏛᎿᏕᎩ ᏚᏌᎳᏓᏅ.","He hath put down princes from their thrones, And hath exalted them of low degree.",15
"ᎿᏉᏃ ᎤᎾᏝᎢ ᏭᏯᏅᎲ ᎯᎠ ᏄᏪᏎᎴᎢ; ᏣᏁᎫᏥᏛ ᎬᏅᏏᏓᏍᏗ, ᎤᏁᎳᎩ ᎬᏰᎵᏎᎸᎩ ᏂᎦᏛ ᏂᎯ ᏥᎬᏚᎬᎩ, ᏍᎩᏔᏲᏎᎸ ᎢᏳᏍᏗ.","Then his lord called him unto him, and saith to him, Thou wicked servant, I forgave thee all that debt, because thou besoughtest me:",24
"ᎨᏍᏗ ᎩᎶ ᏲᏥᎸ, ᎣᏣᏍᎩᏗᏍᎬ ᎤᏩᏌ. ᎠᏎᏃ ᎣᎩᏍᏛᏗᏍᏗ ᎩᎦ ᎣᎩᏁᎲ ᏓᏳᏓᎴᏅᏓ.","We hadn’t killed anybody, except in our dreams, but we would be punished just the same by reason of blood identity.",21
"ᎾᏍᏉ ᎤᏣᏘ ᎢᏳᏓᎴᎩ ᏱᏓᏂᏬᏂᎭ ᎡᎶᎯ, ᎠᏎᏃ ᎥᏝ ᏌᏉ ᎾᏍᎩ ᎪᎱᏍᏗ ᏂᎦᏛᎬᎾ ᏱᎩ.","There are, it may be, so many kinds of voices in the world, and no kind is without signification.",19
ᎤᏛᏅᎢᏍᏛ ᏧᏓᏟᏴᏗ ᎤᏪᎵᏎ ᏣᎵ.,Charley took it that the bear was willing to fight.,10
"ᏥᏏᎾᏒ ᎣᏍᏓ ᎾᏆᎵᏍᏔᏁᎸ, ᎤᏃᎯᏳᏅ ᎬᎩᏍᏗ ᏱᎨᏒᎾ ᎤᏣᎴᏛ ᏃᎴ ᏧᏤᎵ ᏴᏫ.","All those experiences stood me in good stead, at least to the extent that I convinced Lichen and his people not to kill me.",24
"ᎠᎴ ᎢᏨᏲᏎᎭ ᏂᎯ ᎢᎦᎵᎢ, ᏞᏍᏗ ᏱᏗᏥᏍᎦᎢᎮᏍᏗ ᎠᏰᎸ ᎠᏂᎯᎯ, ᎿᏉᏃ ᎪᎱᏏᏗ ᎤᏟ ᎢᏴᏛ ᏫᎬᏩᎾᏛᏁᏗ ᏂᎨᏒᎾ ᏥᎩ.","And I say unto you my friends, Be not afraid of them that kill the body, and after that have no more that they can do.",26
"ᎦᎶᎯᏍᏗ ᎦᎸᎳᏗᏣ ᎡᏆ ᏓᏏᎳᏕ, ᏃᎴ ᎦᎸᎳᏗᏣ ᏓᏏᎳᏛ, ᎡᎳᏗ ᎢᏳᏩᏂ ᎠᏍᎪᎵ ᎯᎦᏓᎡ ᎡᏆ ᎬᏂᎨ ᎤᏍᎪᎸ ᎧᏅᏂᏍᎩ.","Stretched across the upper part of the doorway was a big spiderweb, and hanging from the top of the web, head down, was a large grey spider.",27
ᎮᎵᎠᏍᎪ ᎣᏍᏓ ᏄᏪᏎ?”,Don’t you think that was a pleasant thing for her to say?”,12
ᎾᏍᎩᏯ ᎾᏍᏉ ᏄᏍᏗ ᏧᎾᎴᎯᏐᏗ ᎨᏒ ᏧᏂᏲᎱᏒᎯ. ᎠᏲᎩ ᎠᏫᏒᎯ ᎨᏐᎢ; ᎠᏲᎩ ᏂᎨᏒᎾ ᏗᎴᏙᏗ ᎨᏎᏍᏗ.,So also is the resurrection of the dead. It is sown in corruption; it is raised in incorruption:,18
ᎢᏓᏓᏅᏟ ᏞᏍᏗ ᏱᏗᏣᏓᏍᎦᎨᏍᏗ ᏱᏕᏧᎪᏓᏏᏰᏃ ᎢᏥᏍᎦᏅᏨᎢ. ᎬᏂᏳᏉ ᏗᎫᎪᏗᏍᎩ ᎦᎶᎯᏍᏗᏱ ᎦᏙᎦ.,"Murmur not, brethren, one against another, that ye be not judged: behold, the judge standeth before the doors.",18
"ᎾᏍᎩ ᎠᎺ ᎠᎴ ᎩᎬ ᎤᎷᎯᏍᏔᏅᎯ, ᎯᎠ ᏥᏌ ᎦᎶᏁᏛ; ᎥᏝ ᎠᎹᏉ ᎤᏩᏒ, ᎠᎹᏍᎩᏂ ᎠᎴ ᎩᎬ. ᎬᏩᏠᏯᏍᏗ ᎠᎴ ᎠᏓᏅᏙ ᎾᏍᎩ ᎧᏃᎮᏍᎩ, ᎠᏓᏅᏙᏰᏃ ᎦᏱᎪᎩ ᏂᎨᏒᎾ.","This is he that came by water and blood, even Jesus Christ; not with the water only, but with the water and with the blood.",25
"ᎪᎯᏃ ᎨᏒ ᎬᏂᎨᏒ ᎢᎬᏁᎸᎯ ᎾᏍᎩ ᎤᎾᏄᎪᏥᎸ ᎢᎩᏍᏕᎵᏍᎩ ᏥᏌ ᎦᎶᏁᏛ, ᎾᏍᎩ ᎤᏲᏍᏔᏅᎯ ᏥᎩ ᎠᏲᎱᎯᏍᏗ ᎨᏒ, ᎠᎴ ᎤᎾᏄᎪᏫᏒᎯ ᏥᎩ ᎬᏂᏛ ᎠᎴ ᎠᏲᎱᎯᏍᏗ ᏂᎨᏒᎾ ᎨᏒ, ᎣᏍᏛ ᎧᏃᎮᏛ ᎬᏔᏅᎯ,","but hath now been manifested by the appearing of our Saviour Christ Jesus, who abolished death, and brought life and immortality to light through the gospel,",26
"ᎤᎾᏘᏃᎮᎴᏃ; ᎤᎪᎲᏃ ᎩᎳᏉ ᎢᏴᏛ ᎠᏓᏅᏙ ᎤᎩᎸᏁᎢ; ᎡᎳᏗᏃ ᎤᏅᏤᎢ, ᎠᎴ ᏓᎭᏬᎢᎲ ᎠᎵᏗᏒᏂᎮᎢ.","And they brought him unto him: and when he saw him, straightway the spirit tare him grievously; and he fell on the ground, and wallowed foaming.",26
"ᎤᎵᏍᏈᏗᏃ ᎤᎩᏒ ᎠᎴ ᎤᎵᎮᎵᏨ ᏚᏁᏁᎸᎩ, ᎯᎠ ᏄᏪᏒᎩ; ᏂᏥᎥ ᎢᏣᏗᏔ;","And he took a cup, and gave thanks, and gave to them, saying, Drink ye all of it;",18
"ᏥᏔᏲᎯᎲᎢ, ᎾᏍᎩ ᎢᏳᏃ ᏰᎵ ᎣᎩ ᎪᎯ ᎿᏉ ᎣᏍᏛ ᎢᏯᏆᎵᏍᏓᏁᎸᏍᏗᏱ ᎦᎢᏒ ᏫᏨᎷᏤᏗᏱ, ᎤᏁᎳᏅᎯ ᎣᏏᏳ ᎠᏰᎸᏍᎬ ᏅᏓᏳᎵᏍᏙᏗᏱ.","making request, if by any means now at length I may be prospered by the will of God to come unto you.",22
"ᎩᎳᏉᏃ ᎢᏴᏛ ᏧᎿᎷᏒ ᎠᎹᏱ ᎫᏓᏅᏒ, ᎤᎪᎮ ᎦᎸᎶᎢ","And straightway coming up out of the water, he saw the heavens rent asunder, and the Spirit as a dove descending upon him:",23
"ᎠᏂᏍᎦᏰᎬᏍᏓ, ᎢᏳᏉ ᎣᏁᏙᎵᏓᏍᏗ ᎨᏒ, ᏫᏥᎢᎦ ᎨᏒ, ᎠᏆᏓᎾᏅ ᎠᏁᏙᎲ.","The officers, though, seemed to have a considerably greater scope of personal freedom. Most days of the week, they hung about my trading post.",24
"ᎤᎾᎵᏍᏓᏴᏁᏃ, ᎠᎴ ᏂᎦᏛ ᏚᏃᎸᏎᎢ; ᎠᎴ ᎤᏄᏖᏎ ᎤᎵᎬᎭᎷᏴᎯ ᎤᎾᏘᏰᎸᎯ ᏔᎳᏚ ᎢᏯᎧᎵᎢ ᏔᎷᏣ.","And they ate, and were all filled: and there was taken up that which remained over to them of broken pieces, twelve baskets.",23
"ᎠᎴ ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ ᏧᏠᎠᏎ ᎾᏍᎩ ᎤᏪᏯᎸᏤᎢ, ᎠᏰᎸ ᏧᎴ-ᏗᏍᎪᏂᎯ ᎾᏍᎩᏯ ᎨᏌ ᎤᏙᏢᏒᎢ; ᎧᏁᎬᏃ ᎦᎸᎳᏗ ᏧᎶᏎᎯᎠ ᏅᏧᏪᏎᎢ; ᏂᎯ ᎬᎨᏳᎢ ᎠᏇᏥ; ᎣᏏᏳ ᎬᏰᎸᎢ ᏂᎯ.","and the Holy Spirit descended in a bodily form, as a dove, upon him, and a voice came out of heaven, Thou art my beloved Son; in thee I am well pleased.",32
"”ᎦᏙᏃ ᏔᏛᏁᎵ ᏓᏍᎩᏍᏆᏂᎪᏔᏂ? ᎤᏛᏛᏁ ᏫᎵᎻ, ᎤᏟᏂᎩᏓ ᎤᏓᏅᏖᎸ ᏄᏪᏎ.","“How are you going to save me?” asked Wilbur, whose curiosity was very strong on this point.",17
"”ᎠᎳᏂ, ᎪᎱᏍᏗ ᎬᏃᎯᏎᏗ,” ᎤᏛᏁ.","“I’ve got something to tell you, Edith,” he said.",9
"ᎾᏍᎩᏃ ᎠᏴ ᏉᎳ ᎠᏋᏒ ᎢᏨᏍᏗᏰᏗᎭ ᏥᏁᎢᏍᏗᎭ ᎤᏙᎵᏍᏙᏏᏳ ᎨᏒ ᎠᎴ ᎤᏓᏅᏘᏳ ᎨᏒ ᎦᎶᏁᏛ, ᎠᏴ ᎾᏍᎩ ᏥᏨᏰᎳᏗᏙᎰ ᎠᏆᏓᎾᏰᏍᏗ ᏥᎨᎰᎢ, ᎠᏎᏃ ᎠᎩᎪᏁᎸ ᏂᏨᎾᏰᏍᎬᎾ ᏥᎩ ᏂᎯ--","Now I Paul myself entreat you by the meekness and gentleness of Christ, I who in your presence am lowly among you, but being absent am of good courage toward you:",31
ᏣᏂᏃ ᎬᏩᏍᏓᏩᏗᏙᎯ ᎾᏍᎩ ᎯᎠ ᏂᎦᏛ ᎬᏩᏃᏁᎴᎢ.,And the disciples of John told him of all these things.,11
ᎾᏍᎩᏰᏃ [ᎦᎶᏁᏛ] ᎠᏰᎸᎢ ᎠᏯᎠ ᏂᎦᏛ ᎠᎧᎵᎢ ᎤᏁᎳᏅᎯ.,"for in him dwelleth all the fulness of the Godhead bodily,",11
ᏙᎢᏳᏍᏘ ᏣᏂᎬᎦ?,What do you need?,4
ᎨᏍᏗ ᎪᎱᏍᏗ ᏣᏓᏅᏖᏙᏗ ᏱᎩ.,"Well, I don’t think you have anything to worry about.",10
"ᏥᏌᏃ ᏚᎴᏅ ᎤᏍᏓᏩᏛᏒᎩ, ᎠᎴ ᎾᏍᏉ ᎬᏩᏍᏓᏩᏗᏙᎯ.","And Jesus arose, and followed him, and so did his disciples.",11
"”ᎭᏓᎾᏫᏗᏍᎨᏍᏗ, ᎠᏯ ᏥᏙᎬ ᎢᏣ ᎩᎶᎯ, ᏔᏓᏅᏗᏍᏓ, ᏔᏓᏅᏗᏍᏓ, ᏔᏓᏅᏗᏍᏓ!","“Skip around, run toward me, slip in and out, in and out, in and out!",15
"ᎩᎳᏉᏃ ᎢᏴᏛ ᎠᏓᏅᏙ ᎠᏆᏘᏂᏙᎲᎩ; ᎠᎴ ᎬᏂᏳᏉ ᎦᏍᎩᎶ ᎦᎸᎶᎢ ᎤᏂᏍᎩᎳᏛᎩ, ᎩᎶᏃ ᎾᎿ ᎦᏍᎩᎸ ᎤᏪᏅᎩ.","Straightway I was in the Spirit: and behold, there was a throne set in heaven, and one sitting upon the throne;",21
ᏃᏗ ᏒᎾᎢ ᏃᎴ ᎠᎾᏓᎴᏴᏗᏍᎩ ᎢᏳᏂᏍᏗ ᎭᏁᎰᎢ ᎭᎾᏂ.,Then organisms like millipedes can still live there.,8
"ᎠᎴ ᏥᎬᎵᏲᎬ ᎾᏍᎩ ᎠᎩᏇᏓᎸ ᏣᏇᎲᎩ, ᎥᏝ ᏅᎵᏌᎵ ᏱᏥᏰᎸᏁᎢ, ᎠᎴ ᎥᏝ ᏱᏥᏲᎢᏎᎴᎢ; ᏕᏍᎩᏯᏓᏂᎸᏨᎩᏍᎩᏂ ᏗᎧᎿᏩᏗᏙᎯ ᎤᏁᎳᏅᎯ ᎤᏤᎵ ᎾᏍᎩᏯᎢ, ᎠᎴ ᎦᎶᏁᏛ ᏥᏌ ᎾᏍᎩᏯᎢ.","and that which was a temptation to you in my flesh ye despised not, nor rejected; but ye received me as an angel of God, even as Christ Jesus.",29
"ᎠᎴ ᏕᏥᏅᏫᏍᎨᏍᏗ ᏧᏂᏢᎩ ᎾᎿ ᎠᏁᎲᎢ, ᎠᎴ ᎯᎠ ᏂᏕᏥᏪᏎᎮᏍᏗ, ᎤᏁᎳᏅᎯ ᎤᎬᏫᏳᎯ ᎨᏒ ᎾᎥᏂᏳ ᎢᏥᎷᏤᎸ.","and heal the sick that are therein, and say unto them, The kingdom of God is come nigh unto you.",20
"ᎢᏳᏰᏃ ᏱᏅᏩᏎᎦᏨ ᎹᏏᏙᏂ ᎠᏁᎯ ᏱᎬᎩᏍᏓᏩᏕᏅ, ᏱᏨᏩᏛᏔᏅᏃ ᏂᏣᏛᏅᎢᏍᏔᏅᎾ, ᎠᏴ, (ᎥᏝᏰᏃ ᏂᎯ ᏱᎦᏗᎭ,) ᏲᏣᏕᎰᎯ ᎯᎠ ᎾᏍᎩ ᎤᏣᏘ ᎣᎪᎯᏳᎯ ᎣᎦᏢᏈᏒᎢ.","lest by any means, if there come with me any of Macedonia and find you unprepared, we (that we say not, ye) should be put to shame in this confidence.",30
”ᎦᏨ ᎮᎵ ᏯᏇᎾ?”,“Where do you think I’d better go?”,7
ᏥᏛᏍᎩᏗᏍᎪ ᏒᎧᏔ ᎢᏗᎬᏓ ᏓᏛᎯᏍᏗᏍᎨ ᏒᎧᏔ.,Apples grew on his trees huge as dreams of apples.,10
"ᎠᎴ ᎾᏍᎩ ᎯᎠ ᎤᎾᏛᎦᏅᎩ ᏂᎦᏛ ᎠᏂᏧᏏ ᎠᎴ ᎠᏂᎪᎢ ᎡᏈᏌ ᎠᏁᎯ; ᏂᎦᏛᏃ ᎤᏂᎾᏰᏒᎩ, ᎠᎴ ᎤᎬᏫᏳᎯ ᏥᏌ ᏚᏙᎥ ᎦᎸᏉᏗᏳ ᏄᎵᏍᏔᏅᎩ.","And this became known to all, both Jews and Greeks, that dwelt at Ephesus; and fear fell upon them all, and the name of the Lord Jesus was magnified.",29
"ᏥᏌᏃ ᎤᏁᏨ ᏓᏕᏲᎲᏍᎬ ᎤᏛᏅᏗᎦᎳᏫᎢᏍᏗᏱ, ᎯᎠ ᏄᏪᏎᎢ; ᎦᏙᏃ ᏗᏃᏪᎵᏍᎩ ᎦᎶᏁᏛ ᏕᏫ ᎤᏪᏥ, ᏣᎾᏗᏍᎪᎢ?","And Jesus answered and said, as he taught in the temple, How say the scribes that the Christ is the son of David?",23
"ᎠᎴ ᎤᏂᏁᏟᏴᏎ ᎦᎸᏉᏗᏳ ᎨᏒ ᎤᏁᎳᏅᎯ ᎠᏲᎱᏍᎩ ᏂᎨᏒᎾ ᎤᏤᎵᎦ, ᎠᏲᎱᏍᎩ ᏴᏫ ᏗᏟᎶᏍᏔᏅᎯ ᎾᏍᎩᏯ ᏄᏅᏁᎴᎢ, ᎠᎴ ᏥᏍᏆ, ᎠᎴ ᏅᎩ ᏗᏂᏅᏌᏗ, ᎠᎴ ᎠᎾᏓᎾᏏᏂᏙᎯ.","and changed the glory of the incorruptible God for the likeness of an image of corruptible man, and of birds, and four-footed beasts, and creeping things.",26
ᎾᏍᎩ ᎢᏳᏍᏗ ᎢᎬᏱᏱ ᎧᏃᎮᏛ ᏗᏠᎯᏍᏔᏅᎯ ᎨᏒ ᎥᏝ ᎠᏍᏓᏱᏛᎯ ᏱᎨᏎ ᎩᎬ ᎬᏔᏅᎾ ᏂᎨᏒᎾ ᏱᎩ.,Wherefore even the first covenant hath not been dedicated without blood.,11
ᎤᏩᎾᏬᏐᏁ ᎤᏂᏥ.,The snows melted and ran away.,6
ᏦᏚᎯ!,You are beautiful!,3
"ᎥᏝᏰᏃ ᎠᏓᏅᏙ ᎠᏥᎾᏝᎢ ᏔᎵᏁ ᎡᏥᏁᎸᎯ ᏱᎩ, ᎾᏍᎩ ᎢᏥᎾᏰᎯᏍᏗᏱ; ᏧᏪᏥᏍᎩᏂ ᎢᎨᎬᏁᎸᎯ ᎤᎾᏓᏅᏙ ᎡᏥᏁᎸ, ᎾᏍᎩ ᎢᏛᏗᏍᎬ, ᎠᏆ! ᎡᏙᏓ! ᏥᏓᏗᏍᎪᎢ.","For ye received not the spirit of bondage again unto fear; but ye received the spirit of adoption, whereby we cry, Abba, Father.",23
